id,model,code,name,user_type_id,user_type_id_exid,reconcile,chart_template_id
yto_chart2154_001_001_001_002_001,account.account.template,2154.001.001.001.002.001,应付职工薪酬_短期薪酬_工资_计提工资_短期带薪缺勤_累计带薪缺勤 ,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_001_001_002_002,account.account.template,2154.001.001.001.002.002,应付职工薪酬_短期薪酬_工资_计提工资_短期带薪缺勤_非累计带薪缺勤 ,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_001_001_003,account.account.template,2154.001.001.001.003,应付职工薪酬_短期薪酬_工资_计提工资_短期利润分享计划 ,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_001_001_004,account.account.template,2154.001.001.001.004,应付职工薪酬_短期薪酬_工资_计提工资_激励基金 ,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_001_002,account.account.template,2154.001.001.002,应付职工薪酬_短期薪酬_工资_发放工资 ,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_001_002_001,account.account.template,2154.001.001.002.001,应付职工薪酬_短期薪酬_工资_发放工资 _发放日常工资 ,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_001_002_002,account.account.template,2154.001.001.002.002,应付职工薪酬_短期薪酬_工资_发放工资 _伙食补助 ,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_001_002_003,account.account.template,2154.001.001.002.003,应付职工薪酬_短期薪酬_工资_发放工资 _取暖降温补贴 ,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_001_002_004,account.account.template,2154.001.001.002.004,应付职工薪酬_短期薪酬_工资_发放工资 _短期带薪缺勤 ,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_001_002_004_001,account.account.template,2154.001.001.002.004.001,应付职工薪酬_短期薪酬_工资_发放工资 _短期带薪缺勤 _累计带薪缺勤 ,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_001_002_004_002,account.account.template,2154.001.001.002.004.002,应付职工薪酬_短期薪酬_工资_发放工资 _短期带薪缺勤 _非累计带薪缺勤 ,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_001_002_005,account.account.template,2154.001.001.002.005,应付职工薪酬_短期薪酬_工资_发放工资 _短期利润分享计划 ,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_001_002_006,account.account.template,2154.001.001.002.006,应付职工薪酬_短期薪酬_工资_发放工资 _激励基金 ,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_001_002_007,account.account.template,2154.001.001.002.007,应付职工薪酬_短期薪酬_工资_发放工资 _发放奖励 ,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_001_002_099,account.account.template,2154.001.001.002.099,应付职工薪酬_短期薪酬_工资_发放工资 _其他,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_002,account.account.template,2154.001.002,应付职工薪酬_短期薪酬_职工福利费,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_002_001,account.account.template,2154.001.002.001,应付职工薪酬_短期薪酬_职工福利费_计提福利费,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_002_002,account.account.template,2154.001.002.002,应付职工薪酬_短期薪酬_职工福利费_使用福利费,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_002_002_001,account.account.template,2154.001.002.002.001,应付职工薪酬_短期薪酬_职工福利费_使用福利费_分厂上缴福利费,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_002_002_002,account.account.template,2154.001.002.002.002,应付职工薪酬_短期薪酬_职工福利费_使用福利费_独生子女保健费,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_002_002_003,account.account.template,2154.001.002.002.003,应付职工薪酬_短期薪酬_职工福利费_使用福利费_女工卫生费,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_002_002_004,account.account.template,2154.001.002.002.004,应付职工薪酬_短期薪酬_职工福利费_使用福利费_节假日福利,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_002_002_005,account.account.template,2154.001.002.002.005,应付职工薪酬_短期薪酬_职工福利费_使用福利费_取暖降温费 ,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_002_002_006,account.account.template,2154.001.002.002.006,应付职工薪酬_短期薪酬_职工福利费_使用福利费_困难救济款 ,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_002_002_007,account.account.template,2154.001.002.002.007,应付职工薪酬_短期薪酬_职工福利费_使用福利费_商业保险费 ,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_002_002_007_001,account.account.template,2154.001.002.002.007.001,应付职工薪酬_短期薪酬_职工福利费_使用福利费_商业保险费 _家庭财产保险 ,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_002_002_007_002,account.account.template,2154.001.002.002.007.002,应付职工薪酬_短期薪酬_职工福利费_使用福利费_商业保险费 _意外伤害保险 ,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_002_002_007_003,account.account.template,2154.001.002.002.007.003,应付职工薪酬_短期薪酬_职工福利费_使用福利费_商业保险费 _消防人员意外保险 ,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_002_002_007_004,account.account.template,2154.001.002.002.007.004,应付职工薪酬_短期薪酬_职工福利费_使用福利费_商业保险费 _人寿保险,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_002_002_007_099,account.account.template,2154.001.002.002.007.099,应付职工薪酬_短期薪酬_职工福利费_使用福利费_商业保险费 _其他 ,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_002_002_008,account.account.template,2154.001.002.002.008,应付职工薪酬_短期薪酬_职工福利费_使用福利费_物业费 ,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_002_002_009,account.account.template,2154.001.002.002.009,应付职工薪酬_短期薪酬_职工福利费_使用福利费_职工福利设施及费用 ,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_002_002_009_001,account.account.template,2154.001.002.002.009.001,应付职工薪酬_短期薪酬_职工福利费_使用福利费_职工福利设施及费用 _大学生公寓 ,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_002_002_009_002,account.account.template,2154.001.002.002.009.002,应付职工薪酬_短期薪酬_职工福利费_使用福利费_职工福利设施及费用 _食堂费用 ,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_002_002_009_003,account.account.template,2154.001.002.002.009.003,应付职工薪酬_短期薪酬_职工福利费_使用福利费_职工福利设施及费用 _暖气改造费 ,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_002_002_009_099,account.account.template,2154.001.002.002.009.099,应付职工薪酬_短期薪酬_职工福利费_使用福利费_职工福利设施及费用 _其他 ,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_002_002_099,account.account.template,2154.001.002.002.099,应付职工薪酬_短期薪酬_职工福利费_使用福利费_其他 ,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_003,account.account.template,2154.001.003,应付职工薪酬_短期薪酬_工伤保险金,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_004,account.account.template,2154.001.004,应付职工薪酬_短期薪酬_医疗保险金,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_004_001,account.account.template,2154.001.004.001,应付职工薪酬_短期薪酬_医疗保险金_正常医疗保险 ,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_004_002,account.account.template,2154.001.004.002,应付职工薪酬_短期薪酬_医疗保险金_补充医疗保险,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_004_099,account.account.template,2154.001.004.099,应付职工薪酬_短期薪酬_医疗保险金_其他 ,流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_005,account.account.template,2154.001.005,"应付职工薪酬_短期薪酬_生育保险金	 ",流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_006,account.account.template,2154.001.006,"应付职工薪酬_短期薪酬_住房公积金	 ",流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_007,account.account.template,2154.001.007,"应付职工薪酬_短期薪酬_工会经费	 ",流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_008,account.account.template,2154.001.008,"应付职工薪酬_短期薪酬_职工教育经费	 ",流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_009,account.account.template,2154.001.009,"应付职工薪酬_短期薪酬_非货币性福利	 ",流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_010,account.account.template,2154.001.010,"应付职工薪酬_短期薪酬_董事监事薪酬	 ",流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_011,account.account.template,2154.001.011,"应付职工薪酬_短期薪酬_劳务派遣人员薪资	 ",流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_011_001,account.account.template,2154.001.011.001,"应付职工薪酬_短期薪酬_劳务派遣人员薪资	 _劳动报酬 ",流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
yto_chart2154_001_011_002,account.account.template,2154.001.011.002,"应付职工薪酬_短期薪酬_劳务派遣人员薪资	 _社会保险费用 ",流动负债,account.data_account_type_current_liabilities,FALSE,l10n_chart_china_yto
